customer_unique_id,Customer Segment,customer_state,Customer Type,Sum of Orders Count,Year,Quarter,Month,Year,Quarter,Month,Total Revenue
0aeb0582816c901a2282797f23f81deb,Silver,MS,New,1,2018,Qtr 1,March,2018,Qtr 1,March,369.9
0aebe2cc596b8045b2b1c72cc64fbae9,New / Low Value,RN,New,1,2017,Qtr 3,September,2017,Qtr 3,September,18.99
0aec306f43141711316ba69b425d7016,New / Low Value,MG,New,1,2017,Qtr 3,September,2017,Qtr 3,September,69.9
0aec6e808fdded98ceda0f825a0240da,Bronze,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,169.9
0aedb13a3f89975660e42d0a8e47b6a1,Bronze,SC,New,1,2017,Qtr 4,December,2017,Qtr 4,December,159.9
0aef107040099c08391f73e81821bbac,Silver,MA,New,1,2018,Qtr 1,January,2018,Qtr 1,January,484.21
0af06d73980ef16baa634f9cc4b23209,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,139.99
0af136df8177209a0a52debd7b55d982,New / Low Value,SP,New,1,2017,Qtr 2,April,2017,Qtr 2,April,39
0af17a81442299d992348c65d70ff4db,New / Low Value,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,49.9
0af1a64aee6e92bed8c5467cd8946b39,New / Low Value,PR,New,1,2017,Qtr 1,February,2017,Qtr 1,February,59.2
0af1f97282af5bae6c1579f7c9596601,New / Low Value,SP,New,1,2017,Qtr 2,May,2017,Qtr 2,May,14.9
0af3c2351aa741ac5fb2a0415616dd7b,Bronze,RS,New,1,2018,Qtr 2,May,2018,Qtr 2,May,89
0af4f5208fc65cafcc208da4ee8b2988,Bronze,RS,New,1,2017,Qtr 4,December,2017,Qtr 4,December,250
0af52849be97b0c8316e1d6f342dc7d5,Gold,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,759.9
0af6f99ca609ca8bcea3854fa188db1a,New / Low Value,MG,New,1,2018,Qtr 1,March,2018,Qtr 1,March,65.9
0af76bc62bc01cebbf98fd8ff78f4137,New / Low Value,RJ,New,1,2017,Qtr 3,August,2017,Qtr 3,August,69.99
0af81771d11ef9e0807a929428f9558d,Gold,PR,New,1,2018,Qtr 1,March,2018,Qtr 1,March,1186
0af856b84f956b11317832a27b18ff4b,Silver,MT,New,1,2018,Qtr 3,July,2018,Qtr 3,July,340
0af866a53e660ef8eccb5ba24c1bb696,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,17.99
0af8d59b2f4cd9169b2abc898f0e7b31,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,69
0af92d2ac166e21f4c91e660504a5d47,New / Low Value,GO,New,1,2017,Qtr 3,July,2017,Qtr 3,July,45.9
0af9e2cf24bbd44ec390c828b1eb7356,New / Low Value,SP,New,1,2017,Qtr 1,January,2017,Qtr 1,January,11.2
0afa0d30f166bb5883e49e0b2dd934ae,New / Low Value,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,47.9
0afbb1db4938251436ec902d3e3b4c91,New / Low Value,MG,New,1,2018,Qtr 3,August,2018,Qtr 3,August,69.97
0afbb5caf3c82ee5932ec7c72a999a85,New / Low Value,MG,New,1,2017,Qtr 3,August,2017,Qtr 3,August,34.9
0afda703a26e922406236b41a54ed08b,Bronze,CE,New,1,2018,Qtr 1,February,2018,Qtr 1,February,84.9
0afdd270361f02ca3c7b9547d3546b96,Bronze,RJ,New,1,2017,Qtr 3,September,2017,Qtr 3,September,130
0afe0d25827d743170ee9033404709d4,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,72
0aff838d826afd9c11d8d35f114c0505,Bronze,RS,New,1,2017,Qtr 4,December,2017,Qtr 4,December,118
0affd973ff7047918bf019d6012e5a4e,Bronze,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,99.99
0b00fc09617a4d8a384c4a2a3a0cda10,New / Low Value,MG,New,1,2017,Qtr 3,August,2017,Qtr 3,August,69.9
0b01785701dcb53ed1ae0b2d8c226b7a,Silver,RJ,New,1,2018,Qtr 3,July,2018,Qtr 3,July,280
0b01c8348cafe94c5773566c4a55de79,New / Low Value,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,19.9
0b0349f4a757a33d0d65821fdaac795a,Bronze,PR,New,1,2017,Qtr 4,October,2017,Qtr 4,October,139.9
0b040f969bf3ae07390dba83b046dde9,Bronze,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,149.9
0b046317996aebdb7c05c8748a56c97c,New / Low Value,BA,New,1,2017,Qtr 4,November,2017,Qtr 4,November,22.9
0b052dec06c1d5bdf49eb19ad47cb630,Bronze,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,112.9
0b0548476f92f8e3f71718784ad32aed,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,13.99
0b07e29600ede6dbcd69d91fc2017678,Bronze,RJ,New,1,2017,Qtr 4,November,2017,Qtr 4,November,89.9
0b07eea0b93324ae3c2ce0ede76b95c9,Bronze,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,129.9
0b084dcc3beaf25f94a1cae98dc5f5b1,New / Low Value,DF,New,1,2018,Qtr 2,April,2018,Qtr 2,April,27.88
0b08d01a339342b612080ef1cb877fd6,Bronze,SC,New,1,2018,Qtr 3,August,2018,Qtr 3,August,84.99
0b0919350f66ebd7ca02bc9ab2f0c69e,Silver,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,399.99
0b09c28996bf229b8917bca89b5edd4f,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,49.9
0b0bf652a00ac3369f72ed445286c666,Bronze,RJ,New,1,2018,Qtr 3,July,2018,Qtr 3,July,77.9
0b0c6c4b2a8dd9793de2a049cf67684e,Bronze,PA,New,1,2018,Qtr 2,May,2018,Qtr 2,May,93
0b0dfd34c502d62ab405edfc40bccf85,Bronze,RJ,New,1,2017,Qtr 1,March,2017,Qtr 1,March,98.99
0b0e8955bcc0fcfdf121d12621fec614,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,249.99
0b0f58b55bc7366c05dcaab3333566b7,New / Low Value,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,29
0b0f5b9a791c2db270563369752ce70a,Bronze,BA,New,1,2017,Qtr 3,August,2017,Qtr 3,August,205
0b10c1c24ada0c4b1e879dd8d6db02fd,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,36.8
0b10db910940be094f62a77f58d086b7,Bronze,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,119
0b11937f7f94a269cc94a3378be84839,New / Low Value,SE,New,1,2017,Qtr 1,February,2017,Qtr 1,February,30
0b11c9f6e42b73fd9c3c84f3b919701b,Silver,GO,New,1,2017,Qtr 2,May,2017,Qtr 2,May,339
0b12380f101acc59965ed2ddec9dd9c9,New / Low Value,MG,New,1,2018,Qtr 2,April,2018,Qtr 2,April,55
0b1295f39125403a08117b8d96be67ac,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,129.8
0b12f11a86385b5ddea612161375ec68,New / Low Value,RJ,New,1,2017,Qtr 3,September,2017,Qtr 3,September,21.99
0b142164e5db564242b9a924fb8bc171,New / Low Value,MG,New,1,2017,Qtr 4,December,2017,Qtr 4,December,59.99
0b1611c702d9cdf6e413121a7517e07e,New / Low Value,MG,New,1,2018,Qtr 3,July,2018,Qtr 3,July,6.5
0b1634e8385cf6128cf9a6b6de14b207,Bronze,RJ,New,1,2017,Qtr 2,June,2017,Qtr 2,June,119.99
0b16886fbd4636b3ba85d357ca317732,Silver,CE,New,1,2017,Qtr 2,May,2017,Qtr 2,May,579.75
0b168f28a96d34e5b2d17f436b4a05a9,New / Low Value,GO,New,1,2018,Qtr 2,June,2018,Qtr 2,June,64.99
0b1715dfc26a6231c736058821dc0eb4,Silver,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,379.8
0b177893dc66d6d0f67ff1bf19423693,New / Low Value,AC,New,1,2018,Qtr 1,March,2018,Qtr 1,March,27.9
0b17d18846ac5162a2940577e8ff15aa,New / Low Value,MG,New,1,2017,Qtr 4,December,2017,Qtr 4,December,18.9
0b1863ef940d2c99493c2c551d7e3470,New / Low Value,GO,New,1,2018,Qtr 2,May,2018,Qtr 2,May,43.8
0b189e82086064bce001200f6cc9ea29,New / Low Value,PA,New,1,2018,Qtr 3,August,2018,Qtr 3,August,17
0b191e9e440cdcf2eba532c22aaac441,Bronze,SC,New,1,2017,Qtr 1,March,2017,Qtr 1,March,127.99
0b1c86a79abe371c3e6304dcf78cc448,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,8.9
0b1ef8f1c964c96702a47c381c61f84f,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,118
0b204f7a8ce8a7b5575b7e5861e3d3ef,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,43.2
0b20672b661ca79974ed8d338d92300f,New / Low Value,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,24.9
0b209d54ce95005e6dd01239d4146ec2,Bronze,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,170
0b20a59951e8914258511b01d9bfaad4,New / Low Value,SP,New,1,2017,Qtr 1,February,2017,Qtr 1,February,45.9
0b21a574354d2ed360d0b1b4762e41c9,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,89.99
0b22031b7301f90e087b150d94a75ac0,Bronze,MG,New,1,2018,Qtr 3,August,2018,Qtr 3,August,112.49
0b22bcdf93cde589d79719f5ad28a49e,Bronze,MG,New,1,2018,Qtr 2,June,2018,Qtr 2,June,99.9
0b22bdc11a543726e030cfb5ea5757c6,Bronze,BA,New,1,2018,Qtr 2,April,2018,Qtr 2,April,119
0b231964bc577713005490f0505db5f1,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,63.8
0b23378bea989bff6f5be704caeff912,Bronze,MG,New,1,2017,Qtr 3,August,2017,Qtr 3,August,104.9
0b237d96398b7f6d5be353833a955bff,New / Low Value,BA,New,1,2017,Qtr 3,July,2017,Qtr 3,July,25
0b245ab8c277769fc9517581dd0aef36,Bronze,GO,New,1,2017,Qtr 4,October,2017,Qtr 4,October,154.9
0b2472856a76d5c60b05b5677e5d573e,New / Low Value,SP,New,1,2017,Qtr 2,May,2017,Qtr 2,May,72.9
0b24cfce396d14304112a4b62324035d,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,79.9
0b250fad0a31349ac02bc975480096b2,Gold,RJ,New,1,2018,Qtr 3,August,2018,Qtr 3,August,659.7
0b253be9da605679d20fa8583851d80d,Bronze,PI,New,1,2017,Qtr 2,June,2017,Qtr 2,June,96
0b261bf4d7968521faf1b2178930087b,Bronze,RS,New,1,2018,Qtr 2,April,2018,Qtr 2,April,77
0b2866e8bcd0c3ae5c35cf81f7f68219,New / Low Value,SP,New,1,2017,Qtr 4,October,2017,Qtr 4,October,13.9
0b28ba51b9306655b752f66c3b2d3b94,Silver,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,307.58
0b29e4bbcb627f843b2e0b43e4f8aae0,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,28.95
0b2b77a2b299cdd32e3ff49631232369,Bronze,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,219.99
0b2b99b16090fc5d9527bb362cb668ef,New / Low Value,RJ,New,1,2017,Qtr 2,May,2017,Qtr 2,May,69.99
0b2bb52a5ca5a3380b2161a2d7c1bec3,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,59.9
0b2ca54b51aa2c9a4d498394841f1b24,New / Low Value,RN,New,1,2017,Qtr 2,June,2017,Qtr 2,June,39.9
0b2cd89a7b3c4a299f3634228f41cd2a,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,24.5
0b2d0021b09dd4791c0010d4be6e1760,Bronze,RJ,New,1,2018,Qtr 3,July,2018,Qtr 3,July,79.9
0b2d68f9e4d2d28dcce0d670234323c2,Bronze,PR,New,1,2018,Qtr 3,August,2018,Qtr 3,August,171
0b301ba858fea6e878faa5da12b044c6,Silver,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,359.6
0b3035733532ec8176a6dfcbde18815c,Bronze,SC,New,1,2017,Qtr 4,December,2017,Qtr 4,December,122
0b305bb360d9372963fd0f464eb34d20,Bronze,RJ,New,1,2017,Qtr 2,June,2017,Qtr 2,June,129.9
0b30ccafbd520906e5be3e08f12d3b17,New / Low Value,MG,New,1,2017,Qtr 4,November,2017,Qtr 4,November,59.9
0b31ab97144f6b55004e80c281016bc1,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,14.9
0b332720a46bcdf8d6dfbab93962e170,Bronze,SP,New,1,2017,Qtr 3,August,2017,Qtr 3,August,119.8
0b335ce77ceb009e8ac55975e7e0b0b4,Bronze,MG,New,1,2018,Qtr 3,July,2018,Qtr 3,July,120
0b340e1666e62d72f542fa09e59f7da5,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,13.99
0b355a14c548a718b4e423a3914bdc17,New / Low Value,CE,New,1,2017,Qtr 2,June,2017,Qtr 2,June,11.99
0b35b0c15e108cf218f935d9bb2069a4,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,149.9
0b364903accb37617950b069fcefa389,Bronze,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,94.3
0b3650510a31f711d4665983f042de41,New / Low Value,RS,New,1,2018,Qtr 1,February,2018,Qtr 1,February,59
0b366bcd927bbe310de8ea00f1cf5bbf,Bronze,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,109.22
0b3720d8678f7962d3a6813ad5c45acf,Bronze,MG,New,1,2018,Qtr 1,March,2018,Qtr 1,March,105
0b372af6df91b03396b6c12f18a87b07,Bronze,SP,New,1,2017,Qtr 2,April,2017,Qtr 2,April,254.8
0b372b8a31a8de04042945af8b3e6d97,Gold,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,889
0b388905f710fa603f635906bc9afacf,Bronze,RJ,New,1,2017,Qtr 1,March,2017,Qtr 1,March,89
0b38d15b16dad21edc22d2b9df5b0cbe,Bronze,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,146
0b391e93cdb4fe7ad5446c111c647f9b,Bronze,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,139
0b39f417a3c099ff0497346258e8d752,Bronze,MG,New,1,2018,Qtr 3,August,2018,Qtr 3,August,89.98
0b39f8c1a22bf752a4a1c6784b352e1b,Bronze,MT,New,1,2018,Qtr 1,February,2018,Qtr 1,February,169.9
0b3a6b783d6625857a9137094715cf5e,New / Low Value,MG,New,1,2017,Qtr 2,May,2017,Qtr 2,May,39.9
0b3c186fd0b9ce5296bc5ce0faf5b33f,New / Low Value,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,29.99
0b3cd88a3a4cd7a710bb2c23e4c99904,Bronze,GO,New,1,2018,Qtr 1,February,2018,Qtr 1,February,89.99
0b3cf8a9362deaf8b870d49ae61f3ca1,Bronze,BA,New,1,2017,Qtr 3,August,2017,Qtr 3,August,119.34
0b3e3a71aeb99ddc90bedd863b16b6f0,New / Low Value,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,24.99
0b3ea22a9c32f9c1ef2684e5c981e9ea,New / Low Value,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,64.49
0b3f8d28f7dc573304a7c092bece8608,Silver,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,295
0b3fa644fd46ac1eb1beee33070e7539,New / Low Value,SC,New,1,2018,Qtr 1,March,2018,Qtr 1,March,31.9
0b408683be00fee2e8dbfbb37d371f9f,Bronze,MG,New,1,2018,Qtr 2,May,2018,Qtr 2,May,145
0b40c5fdca0a59513655cfefc311aba5,New / Low Value,RJ,New,1,2017,Qtr 1,February,2017,Qtr 1,February,69
0b415c9d915a5325f1d79d6ded1f1912,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,67.9
0b41d4fa4c4a1d4fd734ef6946779d9e,Bronze,RS,New,1,2018,Qtr 2,April,2018,Qtr 2,April,129.9
0b42d07870bd72fe23900d4356f9ad25,New / Low Value,BA,New,1,2018,Qtr 2,April,2018,Qtr 2,April,73.9
0b4332604e9cd2e3caa01760bb79e8f8,New / Low Value,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,49.99
0b4336bfd6d4e1f3e6ee3d8ae5f3ba36,New / Low Value,MA,New,1,2018,Qtr 2,April,2018,Qtr 2,April,37.8
0b439835fbf3ca0cc8d2ad49f06b1340,Bronze,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,99.9
0b443fc9b9241731f7d66e6ba1f3bd18,New / Low Value,DF,New,1,2018,Qtr 1,March,2018,Qtr 1,March,39
0b45aca006bbe2643cf4bcf4ed02aabd,New / Low Value,RJ,New,1,2018,Qtr 1,January,2018,Qtr 1,January,15.8
0b468d4e4519daa1645ca5a2741b1ddd,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,69.99
0b48151c4ac827afeee06ce2d77cc343,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,89
0b4983415f4105b8c247a4eb8124471d,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,18
0b499f266a41336a01ab301fb94663cf,New / Low Value,RJ,New,1,2018,Qtr 2,April,2018,Qtr 2,April,17.99
0b49bcd246aa9725adb7ea86e4fa0ff5,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,105
0b49c33f53bc3d731cfc40dd36cc1b31,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,57.8
0b4a0719cfa52fe0f2de1fe8c10fa0b5,Bronze,RS,New,1,2017,Qtr 4,November,2017,Qtr 4,November,199.99
0b4ad8d8221444b07cc15fef8a9a3902,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,89.18
0b4afcabce2689dccb890d6bdedca39f,Silver,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,667
0b4b0cf6ec37c0546f6b74ed7179428b,Bronze,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,128.25
0b4c8216356414f6b079d5cb85bad4aa,Bronze,MG,New,1,2018,Qtr 1,February,2018,Qtr 1,February,134.8
0b4ca72e4c8e1672f6376f8d261712a8,Bronze,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,97.5
0b4d732ce0d9fae6a22b9971f74a2149,Bronze,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,99.8
0b4d8b4f642b4d75f17d530a7a4bdf5c,New / Low Value,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,50
0b4ea0237786c5d1c034ebb2f27ccbd7,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,119.98
0b4f18a0cf7872514b14ebf56c56e68f,New / Low Value,SP,New,1,2017,Qtr 1,January,2017,Qtr 1,January,64.99
0b504e5d0d04238ccbfe246fe621eb33,New / Low Value,RS,New,1,2018,Qtr 3,July,2018,Qtr 3,July,73
0b5057cd51031b814ac5667fb3ff0dbc,Bronze,GO,New,1,2018,Qtr 2,June,2018,Qtr 2,June,118
0b50686075367ac77b5688558d3a0ec4,New / Low Value,ES,New,1,2017,Qtr 2,May,2017,Qtr 2,May,59.99
0b5163a83a47ef4f6278ffb50261f990,Bronze,MG,New,1,2017,Qtr 3,September,2017,Qtr 3,September,86.9
0b516f76aa9396c53be2527ceb5479aa,Bronze,SP,New,1,2018,Qtr 3,July,2018,Qtr 3,July,150
0b5295fc9819d831f68eb0e9a3e13ab7,Bronze,RJ,New,1,2017,Qtr 4,December,2017,Qtr 4,December,120.9
0b52c0db190fe9e3558ddcfa4407ea90,Bronze,RN,New,1,2018,Qtr 2,June,2018,Qtr 2,June,149.9
0b52ff15d625f247ff8622d2fb778319,Bronze,RJ,New,1,2017,Qtr 1,March,2017,Qtr 1,March,163.99
0b53fbff0a78346548a4dbbede242150,Bronze,PR,New,1,2018,Qtr 3,August,2018,Qtr 3,August,159
0b5441ba8ca3c9edd474fde7f2b31eeb,Bronze,RO,New,1,2018,Qtr 2,April,2018,Qtr 2,April,48.9
0b588dd082c6a0c510c790488f14a86e,New / Low Value,MG,New,1,2017,Qtr 2,May,2017,Qtr 2,May,68.8
0b5ad91465a83091bf1895d85a4267f9,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,24.6
0b5b808b715d0555129995da5c747110,New / Low Value,RO,New,1,2018,Qtr 1,January,2018,Qtr 1,January,13.65
0b5bb1adb16a830ffcc7a279385a858f,Bronze,ES,New,1,2018,Qtr 1,February,2018,Qtr 1,February,114.9
0b5c04039f458bb656a6422a5860d526,New / Low Value,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,8.9
0b5c81b5e19de4e7c5d6f2ff68944ad4,New / Low Value,MG,New,1,2018,Qtr 2,April,2018,Qtr 2,April,35.9
0b5d59d4daa94a3cdb4b083bd0439072,New / Low Value,SP,New,1,2017,Qtr 3,August,2017,Qtr 3,August,12.97
0b5da348e71b60d46741d90a45a8bc10,Silver,PA,New,1,2017,Qtr 1,March,2017,Qtr 1,March,396
0b5e110fbdeb611890cd447756638366,Bronze,MG,New,1,2018,Qtr 1,January,2018,Qtr 1,January,99.9
0b5fbc764612225ace7795b93b38aa35,New / Low Value,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,53
0b6046cd8b7b9a8ddc7c2996bc719de8,New / Low Value,SC,New,1,2018,Qtr 2,April,2018,Qtr 2,April,79.9
0b613a282e9dfd7cc3ba1c74468053f5,Gold,RS,New,1,2018,Qtr 3,July,2018,Qtr 3,July,614.9
0b61db16f7442906464f968d0a1d34f8,Bronze,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,109.9
0b62bb597b77ab1ecc1da8d6cbc95b63,New / Low Value,SP,New,1,2018,Qtr 1,February,2018,Qtr 1,February,33.89
0b632cc0cb6815f899fceceef28713dc,Bronze,SP,New,1,2017,Qtr 1,February,2017,Qtr 1,February,65.8
0b634a0a63edf40fb50440d7093d8b5e,New / Low Value,SP,New,1,2017,Qtr 3,July,2017,Qtr 3,July,34.9
0b638578b967f50cd287cd9db00fbd2c,New / Low Value,MG,New,1,2017,Qtr 2,June,2017,Qtr 2,June,45.98
0b63891bfcfcede37c648664908e6cb3,New / Low Value,SP,New,1,2017,Qtr 2,June,2017,Qtr 2,June,49.9
0b63b24d8169708a441e38f95f44f3ff,New / Low Value,SP,New,1,2017,Qtr 4,November,2017,Qtr 4,November,78
0b63b2c21b768c3575305cf04214e173,Bronze,RJ,New,1,2018,Qtr 1,March,2018,Qtr 1,March,107.8
0b655f1022b2924c2ece420dd6169ab9,New / Low Value,GO,New,1,2018,Qtr 3,August,2018,Qtr 3,August,49.99
0b65eda4e79ea89a005c082b5ffa392a,Bronze,PR,New,1,2018,Qtr 2,April,2018,Qtr 2,April,147.9
0b66097f4f6d693632a2262ea6044ab7,Bronze,PA,New,1,2018,Qtr 2,April,2018,Qtr 2,April,89.99
0b675081eb2c2a10728cebd84717bef6,Bronze,SP,New,1,2018,Qtr 1,January,2018,Qtr 1,January,169.9
0b6891d0dd05ec9fae446b1cd358ee1d,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,115
0b6a5f567c6dcb244c89c7ed1e1dc76f,New / Low Value,MG,New,1,2017,Qtr 1,February,2017,Qtr 1,February,26
0b6b85b54b1064c24e359d388f726ab1,New / Low Value,SP,New,1,2017,Qtr 1,March,2017,Qtr 1,March,34.9
0b6d5a31c4ae0c951f96d40fb1641a24,New / Low Value,RJ,New,1,2017,Qtr 4,October,2017,Qtr 4,October,33.6
0b6e3384e92cddda4df1d6552b5d2366,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,42.5
0b6e816bf951b83bb07f8c97adb3c1ae,New / Low Value,SP,New,1,2018,Qtr 2,May,2018,Qtr 2,May,69.9
0b6fd62cf64dcca5a883c0d159a90e9d,Silver,PE,New,1,2018,Qtr 2,April,2018,Qtr 2,April,397.79
0b6fd6a869a0b5cba9a4b8092ebdf78d,Bronze,PE,New,1,2017,Qtr 3,July,2017,Qtr 3,July,78.9
0b704ed6ca67840f360498ffe905d8da,New / Low Value,BA,New,1,2017,Qtr 4,November,2017,Qtr 4,November,56.99
0b70d1e8e5462729e993c3e82ba3d5f1,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,161.7
0b71af0a1a119b2db8a6c0200b552ebf,New / Low Value,SP,New,1,2017,Qtr 1,January,2017,Qtr 1,January,45
0b71e6282e1f0bb4b4b46d4fd012c100,Bronze,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,174.9
0b7289139c7dae4f0dd5f37100afc300,New / Low Value,ES,New,1,2017,Qtr 4,October,2017,Qtr 4,October,21.33
0b75b025a4a23ff449139199715f8960,Bronze,ES,New,1,2018,Qtr 3,August,2018,Qtr 3,August,232.75
0b75e465362af49d38d00f40d7306a0f,Bronze,MG,New,1,2018,Qtr 1,January,2018,Qtr 1,January,194.99
0b75fe22987994d5b014a60398b75215,New / Low Value,MG,New,1,2018,Qtr 1,March,2018,Qtr 1,March,18.75
0b7604941dd811e84ae22ca3b90a49ff,Gold,SP,New,1,2018,Qtr 2,June,2018,Qtr 2,June,695.9
0b772332566a51299fda7ea04c96cba4,New / Low Value,RJ,New,1,2018,Qtr 1,February,2018,Qtr 1,February,49.9
0b7a92bbb834394fd894c370ba568278,Bronze,SC,New,1,2018,Qtr 3,July,2018,Qtr 3,July,129.98
0b7a9c1b92b0837bca4a9af1cee6131a,Bronze,MS,New,1,2018,Qtr 1,January,2018,Qtr 1,January,159
0b7b2a76d32731ca8078fa8e4caa8a76,New / Low Value,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,20.9
0b7bb644290878dd22d99f756a5f9eb3,Bronze,SP,New,1,2018,Qtr 3,August,2018,Qtr 3,August,91
0b7bcd5b2d70f8a9edeeb2be5c40f5be,New / Low Value,ES,New,1,2018,Qtr 2,June,2018,Qtr 2,June,35
0b7caf7ff956cc070a821dbff941242e,New / Low Value,SC,New,1,2017,Qtr 3,July,2017,Qtr 3,July,44.9
0b7e09f8e3c722704416a3a8d9724061,Silver,SP,New,1,2017,Qtr 4,December,2017,Qtr 4,December,319.99
0b7e1cc1bec3e96ed4490c12ab0535c9,New / Low Value,SP,New,1,2017,Qtr 3,September,2017,Qtr 3,September,34.9
0b7e8a47536e37a99cd123528fee61b7,Bronze,MG,New,1,2017,Qtr 2,May,2017,Qtr 2,May,89.9
0b7f480f228824abfe36ca5013d85891,Bronze,SP,New,1,2018,Qtr 1,March,2018,Qtr 1,March,269
0b7fea4fad79c46f6c10b848e20e9115,New / Low Value,ES,New,1,2017,Qtr 3,September,2017,Qtr 3,September,49.9
0b83f73b19c2019e182fd552c048a22c,Bronze,SP,New,1,2018,Qtr 2,April,2018,Qtr 2,April,93
0b8751ce40001ab30575c73018b81f39,New / Low Value,ES,New,1,2017,Qtr 1,March,2017,Qtr 1,March,59.9
0b87e94ab67c960da4571741bfcd9ddd,Bronze,DF,New,1,2018,Qtr 3,August,2018,Qtr 3,August,189.9
0b88976802600496788651be648e475f,Bronze,RJ,New,1,2018,Qtr 3,July,2018,Qtr 3,July,124.9
0b893f662f1b6f8b4ef8d76d1006e174,Bronze,BA,New,1,2018,Qtr 3,July,2018,Qtr 3,July,94.9
